Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
430,0.5256,78,37,0.5269,93,44,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,215
432,0.5256,78,37,0.5376,93,43,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,216
434,0.5256,78,37,0.5376,93,43,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,217
436,0.5256,78,37,0.5484,93,42,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,218
438,0.5256,78,37,0.5484,93,42,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,219
440,0.5256,78,37,0.5484,93,42,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,220
442,0.5256,78,37,0.5484,93,42,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,221
444,0.5256,78,37,0.5484,93,42,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,222
446,0.5256,78,37,0.5484,93,42,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,223
448,0.5256,78,37,0.5591,93,41,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,224
450,0.5256,78,37,0.5806,93,39,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,225
452,0.5256,78,37,0.5806,93,39,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,226
454,0.5256,78,37,0.5806,93,39,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,227
456,0.5256,78,37,0.5806,93,39,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,228
458,0.5256,78,37,0.5806,93,39,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,229
460,0.5256,78,37,0.5806,93,39,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,230
462,0.5256,78,37,0.5914,93,38,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,231
464,0.5256,78,37,0.5914,93,38,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,232
466,0.5385,78,36,0.5914,93,38,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,233
468,0.5385,78,36,0.6022,93,37,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,234
470,0.5385,78,36,0.6022,93,37,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,235
472,0.5385,78,36,0.6022,93,37,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,236
474,0.5385,78,36,0.6129,93,36,0.6078,51,20,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,237
476,0.5385,78,36,0.6129,93,36,0.6078,51,20,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,238
478,0.5385,78,36,0.6129,93,36,0.6078,51,20,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,239
